Order ID,Order Date,Customer ID,Customer Name,Sales Person,Region,Product_Type,Price,Quantity
1925,2022-09-21,19,Company S,Oscar Knox,Arizona,Product 5,289,1
1927,2022-09-22,6,Company F,Laura Larsen,California,Product 5,289,2
1934,2022-09-25,6,Company F,Laura Larsen,California,Product 5,289,8
1935,2022-09-25,12,Company L,Michael Fox,New Mexico,Product 5,289,5
1936,2022-09-26,17,Company Q,Andrew James,Arizona,Product 5,289,6
1937,2022-09-27,15,Company O,Michael Fox,New Mexico,Product 5,289,2
1938,2022-09-27,13,Company M,Anne Lee,New Mexico,Product 5,289,5
1945,2022-09-29,19,Company S,Oscar Knox,Arizona,Product 5,289,0
1948,2022-09-29,1,Company A,Anna Weber,Texas,Product 5,289,8
1952,2022-10-01,8,Company H,Kim Fishman,California,Product 5,289,5
1957,2022-10-02,17,Company Q,Oscar Knox,Arizona,Product 5,289,6
1961,2022-10-04,9,Company I,Kim Fishman,California,Product 5,289,8
1963,2022-10-05,20,Company T,Andrew James,Arizona,Product 5,289,1
1964,2022-10-05,4,Company D,Anna Weber,Texas,Product 5,289,3
1974,2022-10-06,19,Company S,Oscar Knox,Arizona,Product 5,289,1
1981,2022-10-09,12,Company L,Michael Fox,New Mexico,Product 5,289,0
1987,2022-10-13,9,Company I,Kim Fishman,California,Product 5,289,0
1989,2022-10-13,12,Company L,Anne Lee,New Mexico,Product 5,289,3
1999,2022-10-16,6,Company F,Laura Larsen,California,Product 5,289,1
1,2021-01-01,11,Company K,Michael Fox,New Mexico,Product 2,199,3
6,2021-01-04,13,Company M,Michael Fox,New Mexico,Product 2,199,2
8,2021-01-05,14,Company N,Michael Fox,New Mexico,Product 2,199,5
10,2021-01-05,3,Company C,Anna Weber,Texas,Product 2,199,0
13,2021-01-05,9,Company I,Kim Fishman,California,Product 2,199,6
15,2021-01-05,6,Company F,Kim Fishman,California,Product 2,199,2
27,2021-01-08,14,Company N,Anne Lee,New Mexico,Product 2,199,1
29,2021-01-09,10,Company J,Laura Larsen,California,Product 2,199,3
34,2021-01-11,1,Company A,Ben Wallace,Texas,Product 2,199,8
35,2021-01-11,16,Company P,Andrew James,Arizona,Product 2,199,5
57,2021-01-15,8,Company H,Laura Larsen,California,Product 2,199,5
60,2021-01-15,10,Company J,Laura Larsen,California,Product 2,199,3
65,2021-01-19,9,Company I,Laura Larsen,California,Product 2,199,6
68,2021-01-20,13,Company M,Anne Lee,New Mexico,Product 2,199,8
69,2021-01-21,19,Company S,Andrew James,Arizona,Product 2,199,8
70,2021-01-21,6,Company F,Laura Larsen,California,Product 2,199,0
89,2021-01-27,8,Company H,Kim Fishman,California,Product 2,199,5
94,2021-01-29,8,Company H,Kim Fishman,California,Product 2,199,2
99,2021-01-30,8,Company H,Laura Larsen,California,Product 2,199,9
100,2021-01-30,12,Company L,Michael Fox,New Mexico,Product 2,199,5
110,2021-02-03,16,Company P,Oscar Knox,Arizona,Product 2,199,6
119,2021-02-06,5,Company E,Anna Weber,Texas,Product 2,199,2
121,2021-02-07,15,Company O,Michael Fox,New Mexico,Product 2,199,3
128,2021-02-09,11,Company K,Anne Lee,New Mexico,Product 2,199,0
129,2021-02-10,6,Company F,Kim Fishman,California,Product 2,199,8
130,2021-02-11,16,Company P,Oscar Knox,Arizona,Product 2,199,0
136,2021-02-13,6,Company F,Laura Larsen,California,Product 2,199,9
145,2021-02-13,6,Company F,Kim Fishman,California,Product 2,199,6
146,2021-02-13,8,Company H,Laura Larsen,California,Product 2,199,2
150,2021-02-13,8,Company H,Laura Larsen,California,Product 2,199,1
151,2021-02-13,20,Company T,Oscar Knox,Arizona,Product 2,199,8
155,2021-02-15,15,Company O,Michael Fox,New Mexico,Product 2,199,9
158,2021-02-16,11,Company K,Anne Lee,New Mexico,Product 2,199,4
160,2021-02-16,1,Company A,Anna Weber,Texas,Product 2,199,9
161,2021-02-16,8,Company H,Laura Larsen,California,Product 2,199,2
176,2021-02-21,13,Company M,Anne Lee,New Mexico,Product 2,199,6
183,2021-02-22,10,Company J,Kim Fishman,California,Product 2,199,2
188,2021-02-24,17,Company Q,Andrew James,Arizona,Product 2,199,6
190,2021-02-25,5,Company E,Anna Weber,Texas,Product 2,199,5
194,2021-02-27,4,Company D,Anna Weber,Texas,Product 2,199,0
200,2021-03-03,12,Company L,Anne Lee,New Mexico,Product 2,199,4
202,2021-03-05,9,Company I,Kim Fishman,California,Product 2,199,0
204,2021-03-07,2,Company B,Anna Weber,Texas,Product 2,199,2
205,2021-03-08,19,Company S,Andrew James,Arizona,Product 2,199,5
207,2021-03-08,18,Company R,Oscar Knox,Arizona,Product 2,199,6
208,2021-03-08,6,Company F,Kim Fishman,California,Product 2,199,9
212,2021-03-08,2,Company B,Anna Weber,Texas,Product 2,199,0
215,2021-03-11,3,Company C,Anna Weber,Texas,Product 2,199,3
222,2021-03-11,4,Company D,Anna Weber,Texas,Product 2,199,8
231,2021-03-15,19,Company S,Oscar Knox,Arizona,Product 2,199,6
234,2021-03-16,15,Company O,Anne Lee,New Mexico,Product 2,199,2
238,2021-03-16,7,Company G,Kim Fishman,California,Product 2,199,3
240,2021-03-16,18,Company R,Andrew James,Arizona,Product 2,199,5
243,2021-03-17,20,Company T,Oscar Knox,Arizona,Product 2,199,4
252,2021-03-18,14,Company N,Michael Fox,New Mexico,Product 2,199,2
255,2021-03-19,5,Company E,Ben Wallace,Texas,Product 2,199,9
261,2021-03-21,4,Company D,Anna Weber,Texas,Product 2,199,8
264,2021-03-24,17,Company Q,Andrew James,Arizona,Product 2,199,1
267,2021-03-25,16,Company P,Oscar Knox,Arizona,Product 2,199,8
268,2021-03-25,4,Company D,Ben Wallace,Texas,Product 2,199,1
269,2021-03-25,20,Company T,Oscar Knox,Arizona,Product 2,199,6
271,2021-03-25,14,Company N,Michael Fox,New Mexico,Product 2,199,3
273,2021-03-25,3,Company C,Ben Wallace,Texas,Product 2,199,9
274,2021-03-25,7,Company G,Kim Fishman,California,Product 2,199,3
280,2021-03-26,16,Company P,Andrew James,Arizona,Product 2,199,1
293,2021-03-30,2,Company B,Anna Weber,Texas,Product 2,199,7
299,2021-03-31,12,Company L,Michael Fox,New Mexico,Product 2,199,8
307,2021-04-05,4,Company D,Anna Weber,Texas,Product 2,199,5
308,2021-04-05,12,Company L,Michael Fox,New Mexico,Product 2,199,6
312,2021-04-07,18,Company R,Oscar Knox,Arizona,Product 2,199,0
313,2021-04-07,7,Company G,Kim Fishman,California,Product 2,199,9
314,2021-04-07,2,Company B,Ben Wallace,Texas,Product 2,199,5
315,2021-04-08,19,Company S,Oscar Knox,Arizona,Product 2,199,9
316,2021-04-08,19,Company S,Oscar Knox,Arizona,Product 2,199,8
317,2021-04-09,2,Company B,Anna Weber,Texas,Product 2,199,3
318,2021-04-09,5,Company E,Ben Wallace,Texas,Product 2,199,4
327,2021-04-14,9,Company I,Laura Larsen,California,Product 2,199,9
328,2021-04-14,8,Company H,Kim Fishman,California,Product 2,199,2
332,2021-04-14,6,Company F,Laura Larsen,California,Product 2,199,8
344,2021-04-19,9,Company I,Kim Fishman,California,Product 2,199,6
345,2021-04-19,13,Company M,Michael Fox,New Mexico,Product 2,199,2
347,2021-04-19,18,Company R,Oscar Knox,Arizona,Product 2,199,0
356,2021-04-21,18,Company R,Andrew James,Arizona,Product 2,199,8
360,2021-04-22,19,Company S,Oscar Knox,Arizona,Product 2,199,9
370,2021-04-24,15,Company O,Anne Lee,New Mexico,Product 2,199,4
373,2021-04-24,15,Company O,Michael Fox,New Mexico,Product 2,199,6
377,2021-04-25,12,Company L,Anne Lee,New Mexico,Product 2,199,6
391,2021-04-28,10,Company J,Laura Larsen,California,Product 2,199,0
394,2021-04-30,18,Company R,Oscar Knox,Arizona,Product 2,199,3
409,2021-05-06,16,Company P,Oscar Knox,Arizona,Product 2,199,3
413,2021-05-06,3,Company C,Ben Wallace,Texas,Product 2,199,1
416,2021-05-08,13,Company M,Michael Fox,New Mexico,Product 2,199,1
419,2021-05-10,14,Company N,Michael Fox,New Mexico,Product 2,199,3
426,2021-05-12,17,Company Q,Andrew James,Arizona,Product 2,199,8
427,2021-05-13,5,Company E,Anna Weber,Texas,Product 2,199,6
436,2021-05-15,17,Company Q,Andrew James,Arizona,Product 2,199,0
441,2021-05-15,18,Company R,Andrew James,Arizona,Product 2,199,6
445,2021-05-16,9,Company I,Laura Larsen,California,Product 2,199,2
458,2021-05-17,12,Company L,Anne Lee,New Mexico,Product 2,199,3
467,2021-05-19,4,Company D,Anna Weber,Texas,Product 2,199,0
475,2021-05-23,13,Company M,Michael Fox,New Mexico,Product 2,199,2
484,2021-05-24,4,Company D,Ben Wallace,Texas,Product 2,199,4
485,2021-05-25,16,Company P,Oscar Knox,Arizona,Product 2,199,7
495,2021-05-26,13,Company M,Michael Fox,New Mexico,Product 2,199,5
499,2021-05-26,18,Company R,Oscar Knox,Arizona,Product 2,199,8
501,2021-05-27,2,Company B,Anna Weber,Texas,Product 2,199,5
502,2021-05-27,2,Company B,Anna Weber,Texas,Product 2,199,0
504,2021-05-28,9,Company I,Kim Fishman,California,Product 2,199,6
505,2021-05-29,12,Company L,Anne Lee,New Mexico,Product 2,199,2
518,2021-06-02,9,Company I,Kim Fishman,California,Product 2,199,7
519,2021-06-03,5,Company E,Ben Wallace,Texas,Product 2,199,9
522,2021-06-03,12,Company L,Anne Lee,New Mexico,Product 2,199,9
529,2021-06-03,13,Company M,Anne Lee,New Mexico,Product 2,199,8
531,2021-06-04,8,Company H,Kim Fishman,California,Product 2,199,3
533,2021-06-05,8,Company H,Laura Larsen,California,Product 2,199,5
535,2021-06-05,19,Company S,Oscar Knox,Arizona,Product 2,199,2
537,2021-06-06,9,Company I,Laura Larsen,California,Product 2,199,1
538,2021-06-06,8,Company H,Laura Larsen,California,Product 2,199,2
539,2021-06-07,19,Company S,Oscar Knox,Arizona,Product 2,199,0
546,2021-06-10,4,Company D,Ben Wallace,Texas,Product 2,199,5
548,2021-06-11,2,Company B,Ben Wallace,Texas,Product 2,199,7
549,2021-06-11,17,Company Q,Oscar Knox,Arizona,Product 2,199,2
554,2021-06-12,19,Company S,Oscar Knox,Arizona,Product 2,199,4
555,2021-06-12,6,Company F,Kim Fishman,California,Product 2,199,9
565,2021-06-16,1,Company A,Anna Weber,Texas,Product 2,199,0
585,2021-06-22,5,Company E,Anna Weber,Texas,Product 2,199,1
595,2021-06-26,10,Company J,Laura Larsen,California,Product 2,199,6
602,2021-06-28,12,Company L,Anne Lee,New Mexico,Product 2,199,3
617,2021-07-06,19,Company S,Andrew James,Arizona,Product 2,199,8
623,2021-07-07,14,Company N,Anne Lee,New Mexico,Product 2,199,0
624,2021-07-08,3,Company C,Ben Wallace,Texas,Product 2,199,4
631,2021-07-10,13,Company M,Michael Fox,New Mexico,Product 2,199,4
644,2021-07-16,6,Company F,Laura Larsen,California,Product 2,199,6
646,2021-07-16,14,Company N,Michael Fox,New Mexico,Product 2,199,0
648,2021-07-16,8,Company H,Kim Fishman,California,Product 2,199,1
659,2021-07-19,15,Company O,Anne Lee,New Mexico,Product 2,199,1
670,2021-07-24,2,Company B,Anna Weber,Texas,Product 2,199,1
685,2021-07-27,11,Company K,Anne Lee,New Mexico,Product 2,199,4
688,2021-07-27,19,Company S,Oscar Knox,Arizona,Product 2,199,5
693,2021-07-27,11,Company K,Michael Fox,New Mexico,Product 2,199,5
696,2021-07-29,3,Company C,Ben Wallace,Texas,Product 2,199,8
699,2021-07-31,5,Company E,Ben Wallace,Texas,Product 2,199,3
702,2021-08-03,6,Company F,Laura Larsen,California,Product 2,199,3
707,2021-08-03,10,Company J,Laura Larsen,California,Product 2,199,1
711,2021-08-03,19,Company S,Oscar Knox,Arizona,Product 2,199,1
717,2021-08-05,12,Company L,Michael Fox,New Mexico,Product 2,199,2
729,2021-08-09,6,Company F,Laura Larsen,California,Product 2,199,7
740,2021-08-13,19,Company S,Andrew James,Arizona,Product 2,199,4
747,2021-08-17,6,Company F,Kim Fishman,California,Product 2,199,3
748,2021-08-18,8,Company H,Kim Fishman,California,Product 2,199,7
754,2021-08-20,14,Company N,Anne Lee,New Mexico,Product 2,199,2
755,2021-08-20,20,Company T,Oscar Knox,Arizona,Product 2,199,6
767,2021-08-23,13,Company M,Michael Fox,New Mexico,Product 2,199,1
784,2021-08-29,2,Company B,Anna Weber,Texas,Product 2,199,5
788,2021-08-30,14,Company N,Anne Lee,New Mexico,Product 2,199,6
794,2021-09-01,11,Company K,Michael Fox,New Mexico,Product 2,199,8
795,2021-09-01,13,Company M,Anne Lee,New Mexico,Product 2,199,9
803,2021-09-03,17,Company Q,Andrew James,Arizona,Product 2,199,5
809,2021-09-06,19,Company S,Oscar Knox,Arizona,Product 2,199,9
828,2021-09-12,5,Company E,Anna Weber,Texas,Product 2,199,3
831,2021-09-14,1,Company A,Anna Weber,Texas,Product 2,199,1
837,2021-09-17,3,Company C,Ben Wallace,Texas,Product 2,199,6
842,2021-09-20,12,Company L,Anne Lee,New Mexico,Product 2,199,4
843,2021-09-20,4,Company D,Anna Weber,Texas,Product 2,199,7
846,2021-09-22,8,Company H,Laura Larsen,California,Product 2,199,8
849,2021-09-22,4,Company D,Anna Weber,Texas,Product 2,199,8
854,2021-09-22,7,Company G,Kim Fishman,California,Product 2,199,5
860,2021-09-24,6,Company F,Laura Larsen,California,Product 2,199,8
863,2021-09-25,16,Company P,Oscar Knox,Arizona,Product 2,199,0
867,2021-09-27,7,Company G,Laura Larsen,California,Product 2,199,6
873,2021-09-29,20,Company T,Oscar Knox,Arizona,Product 2,199,3
879,2021-09-30,20,Company T,Andrew James,Arizona,Product 2,199,1
880,2021-09-30,6,Company F,Kim Fishman,California,Product 2,199,7
883,2021-10-02,3,Company C,Ben Wallace,Texas,Product 2,199,5
888,2021-10-04,15,Company O,Michael Fox,New Mexico,Product 2,199,3
889,2021-10-05,20,Company T,Oscar Knox,Arizona,Product 2,199,3
891,2021-10-05,4,Company D,Anna Weber,Texas,Product 2,199,9
895,2021-10-06,9,Company I,Kim Fishman,California,Product 2,199,2
896,2021-10-06,6,Company F,Laura Larsen,California,Product 2,199,8
898,2021-10-06,17,Company Q,Andrew James,Arizona,Product 2,199,2
899,2021-10-07,1,Company A,Ben Wallace,Texas,Product 2,199,4
906,2021-10-11,19,Company S,Oscar Knox,Arizona,Product 2,199,5
907,2021-10-12,10,Company J,Kim Fishman,California,Product 2,199,1
910,2021-10-13,19,Company S,Oscar Knox,Arizona,Product 2,199,3
913,2021-10-13,9,Company I,Laura Larsen,California,Product 2,199,5
920,2021-10-15,2,Company B,Ben Wallace,Texas,Product 2,199,3
925,2021-10-16,12,Company L,Michael Fox,New Mexico,Product 2,199,7
926,2021-10-17,1,Company A,Ben Wallace,Texas,Product 2,199,0
927,2021-10-17,8,Company H,Laura Larsen,California,Product 2,199,8
930,2021-10-17,10,Company J,Laura Larsen,California,Product 2,199,3
932,2021-10-19,5,Company E,Ben Wallace,Texas,Product 2,199,6
940,2021-10-22,5,Company E,Anna Weber,Texas,Product 2,199,5
945,2021-10-24,17,Company Q,Andrew James,Arizona,Product 2,199,5
946,2021-10-25,1,Company A,Anna Weber,Texas,Product 2,199,1
948,2021-10-25,9,Company I,Laura Larsen,California,Product 2,199,5
951,2021-10-27,17,Company Q,Andrew James,Arizona,Product 2,199,1
953,2021-10-27,3,Company C,Ben Wallace,Texas,Product 2,199,1
954,2021-10-27,4,Company D,Anna Weber,Texas,Product 2,199,8
955,2021-10-28,10,Company J,Kim Fishman,California,Product 2,199,0
965,2021-10-29,2,Company B,Ben Wallace,Texas,Product 2,199,7
971,2021-11-01,14,Company N,Anne Lee,New Mexico,Product 2,199,0
977,2021-11-05,5,Company E,Ben Wallace,Texas,Product 2,199,9
982,2021-11-08,8,Company H,Laura Larsen,California,Product 2,199,1
987,2021-11-09,8,Company H,Kim Fishman,California,Product 2,199,7
988,2021-11-09,17,Company Q,Oscar Knox,Arizona,Product 2,199,2
992,2021-11-10,19,Company S,Andrew James,Arizona,Product 2,199,8
996,2021-11-11,7,Company G,Kim Fishman,California,Product 2,199,0
997,2021-11-11,13,Company M,Anne Lee,New Mexico,Product 2,199,9
998,2021-11-12,14,Company N,Anne Lee,New Mexico,Product 2,199,5
999,2021-11-13,2,Company B,Anna Weber,Texas,Product 2,199,3
1000,2021-11-14,1,Company A,Ben Wallace,Texas,Product 2,199,7
1002,2021-11-15,2,Company B,Ben Wallace,Texas,Product 2,199,2
1004,2021-11-15,17,Company Q,Oscar Knox,Arizona,Product 2,199,9
1005,2021-11-15,10,Company J,Kim Fishman,California,Product 2,199,1
1007,2021-11-15,6,Company F,Kim Fishman,California,Product 2,199,7
1010,2021-11-17,1,Company A,Anna Weber,Texas,Product 2,199,2
1014,2021-11-18,2,Company B,Ben Wallace,Texas,Product 2,199,6
1017,2021-11-19,12,Company L,Michael Fox,New Mexico,Product 2,199,4
1025,2021-11-22,2,Company B,Ben Wallace,Texas,Product 2,199,9
1032,2021-11-22,13,Company M,Michael Fox,New Mexico,Product 2,199,7
1038,2021-11-23,17,Company Q,Andrew James,Arizona,Product 2,199,3
1040,2021-11-24,7,Company G,Laura Larsen,California,Product 2,199,5
1057,2021-11-29,8,Company H,Laura Larsen,California,Product 2,199,3
1069,2021-12-06,4,Company D,Anna Weber,Texas,Product 2,199,2
1070,2021-12-06,14,Company N,Michael Fox,New Mexico,Product 2,199,3
1071,2021-12-06,4,Company D,Anna Weber,Texas,Product 2,199,5
1084,2021-12-13,2,Company B,Anna Weber,Texas,Product 2,199,4
1085,2021-12-13,5,Company E,Ben Wallace,Texas,Product 2,199,9
1098,2021-12-18,10,Company J,Kim Fishman,California,Product 2,199,3
1104,2021-12-18,12,Company L,Anne Lee,New Mexico,Product 2,199,2
1107,2021-12-18,7,Company G,Laura Larsen,California,Product 2,199,9
1115,2021-12-20,20,Company T,Andrew James,Arizona,Product 2,199,1
1119,2021-12-20,10,Company J,Kim Fishman,California,Product 2,199,6
1127,2021-12-23,17,Company Q,Andrew James,Arizona,Product 2,199,9
1130,2021-12-25,18,Company R,Andrew James,Arizona,Product 2,199,8
1132,2021-12-25,17,Company Q,Oscar Knox,Arizona,Product 2,199,3
1146,2021-12-31,4,Company D,Anna Weber,Texas,Product 2,199,8
1148,2022-01-02,19,Company S,Andrew James,Arizona,Product 2,199,0
1158,2022-01-05,17,Company Q,Oscar Knox,Arizona,Product 2,199,6
1160,2022-01-06,20,Company T,Andrew James,Arizona,Product 2,199,0
1162,2022-01-06,15,Company O,Anne Lee,New Mexico,Product 2,199,7
1163,2022-01-07,17,Company Q,Andrew James,Arizona,Product 2,199,0
1165,2022-01-07,6,Company F,Kim Fishman,California,Product 2,199,1
1171,2022-01-10,14,Company N,Michael Fox,New Mexico,Product 2,199,7
1173,2022-01-10,6,Company F,Laura Larsen,California,Product 2,199,2
1174,2022-01-11,11,Company K,Michael Fox,New Mexico,Product 2,199,6
1177,2022-01-12,5,Company E,Ben Wallace,Texas,Product 2,199,9
1184,2022-01-13,15,Company O,Anne Lee,New Mexico,Product 2,199,3
1197,2022-01-16,6,Company F,Kim Fishman,California,Product 2,199,2
1210,2022-01-18,11,Company K,Anne Lee,New Mexico,Product 2,199,7
1224,2022-01-26,4,Company D,Anna Weber,Texas,Product 2,199,5
1229,2022-01-28,12,Company L,Anne Lee,New Mexico,Product 2,199,4
1240,2022-02-03,12,Company L,Michael Fox,New Mexico,Product 2,199,3
1245,2022-02-05,8,Company H,Kim Fishman,California,Product 2,199,0
1251,2022-02-05,3,Company C,Ben Wallace,Texas,Product 2,199,1
1254,2022-02-07,15,Company O,Michael Fox,New Mexico,Product 2,199,8
1260,2022-02-09,8,Company H,Laura Larsen,California,Product 2,199,3
1261,2022-02-10,5,Company E,Ben Wallace,Texas,Product 2,199,5
1266,2022-02-13,8,Company H,Laura Larsen,California,Product 2,199,7
1267,2022-02-13,17,Company Q,Oscar Knox,Arizona,Product 2,199,9
1271,2022-02-16,16,Company P,Oscar Knox,Arizona,Product 2,199,1
1273,2022-02-18,20,Company T,Andrew James,Arizona,Product 2,199,5
1281,2022-02-19,19,Company S,Oscar Knox,Arizona,Product 2,199,0
1284,2022-02-19,8,Company H,Laura Larsen,California,Product 2,199,5
1288,2022-02-19,7,Company G,Laura Larsen,California,Product 2,199,1
1289,2022-02-19,17,Company Q,Andrew James,Arizona,Product 2,199,4
1292,2022-02-20,2,Company B,Anna Weber,Texas,Product 2,199,3
1299,2022-02-22,16,Company P,Andrew James,Arizona,Product 2,199,2
1301,2022-02-22,3,Company C,Ben Wallace,Texas,Product 2,199,9
1305,2022-02-23,6,Company F,Laura Larsen,California,Product 2,199,8
1314,2022-02-26,11,Company K,Michael Fox,New Mexico,Product 2,199,9
1319,2022-02-27,11,Company K,Anne Lee,New Mexico,Product 2,199,9
1327,2022-03-01,3,Company C,Anna Weber,Texas,Product 2,199,6
1333,2022-03-05,16,Company P,Andrew James,Arizona,Product 2,199,5
1340,2022-03-07,2,Company B,Anna Weber,Texas,Product 2,199,7
1343,2022-03-07,4,Company D,Ben Wallace,Texas,Product 2,199,1
1344,2022-03-07,6,Company F,Kim Fishman,California,Product 2,199,0
1348,2022-03-09,4,Company D,Ben Wallace,Texas,Product 2,199,6
1349,2022-03-09,19,Company S,Andrew James,Arizona,Product 2,199,4
1350,2022-03-09,8,Company H,Kim Fishman,California,Product 2,199,7
1352,2022-03-10,15,Company O,Anne Lee,New Mexico,Product 2,199,2
1365,2022-03-11,14,Company N,Michael Fox,New Mexico,Product 2,199,1
1367,2022-03-11,8,Company H,Kim Fishman,California,Product 2,199,5
1369,2022-03-13,11,Company K,Michael Fox,New Mexico,Product 2,199,0
1373,2022-03-15,1,Company A,Ben Wallace,Texas,Product 2,199,4
1384,2022-03-19,15,Company O,Michael Fox,New Mexico,Product 2,199,9
1386,2022-03-19,2,Company B,Ben Wallace,Texas,Product 2,199,8
1395,2022-03-21,4,Company D,Anna Weber,Texas,Product 2,199,3
1399,2022-03-23,2,Company B,Ben Wallace,Texas,Product 2,199,8
1405,2022-03-23,11,Company K,Anne Lee,New Mexico,Product 2,199,8
1411,2022-03-26,8,Company H,Laura Larsen,California,Product 2,199,1
1417,2022-03-27,18,Company R,Oscar Knox,Arizona,Product 2,199,2
1420,2022-03-29,18,Company R,Andrew James,Arizona,Product 2,199,0
1421,2022-03-29,2,Company B,Anna Weber,Texas,Product 2,199,0
1422,2022-03-30,2,Company B,Ben Wallace,Texas,Product 2,199,9
1428,2022-03-31,5,Company E,Ben Wallace,Texas,Product 2,199,9
1430,2022-04-01,10,Company J,Kim Fishman,California,Product 2,199,6
1437,2022-04-05,7,Company G,Laura Larsen,California,Product 2,199,8
1439,2022-04-05,16,Company P,Andrew James,Arizona,Product 2,199,9
1440,2022-04-05,18,Company R,Andrew James,Arizona,Product 2,199,2
1441,2022-04-05,13,Company M,Anne Lee,New Mexico,Product 2,199,5
1445,2022-04-06,1,Company A,Ben Wallace,Texas,Product 2,199,3
1450,2022-04-07,4,Company D,Ben Wallace,Texas,Product 2,199,5
1456,2022-04-09,17,Company Q,Oscar Knox,Arizona,Product 2,199,7
1459,2022-04-10,17,Company Q,Andrew James,Arizona,Product 2,199,5
1460,2022-04-11,13,Company M,Michael Fox,New Mexico,Product 2,199,9
1463,2022-04-12,13,Company M,Michael Fox,New Mexico,Product 2,199,3
1467,2022-04-15,3,Company C,Ben Wallace,Texas,Product 2,199,5
1488,2022-04-23,12,Company L,Anne Lee,New Mexico,Product 2,199,8
1497,2022-04-26,13,Company M,Anne Lee,New Mexico,Product 2,199,5
1508,2022-05-01,2,Company B,Anna Weber,Texas,Product 2,199,4
1514,2022-05-03,11,Company K,Michael Fox,New Mexico,Product 2,199,2
1529,2022-05-07,18,Company R,Andrew James,Arizona,Product 2,199,1
1531,2022-05-08,4,Company D,Anna Weber,Texas,Product 2,199,7
1539,2022-05-11,15,Company O,Anne Lee,New Mexico,Product 2,199,7
1542,2022-05-13,5,Company E,Ben Wallace,Texas,Product 2,199,6
1544,2022-05-13,19,Company S,Andrew James,Arizona,Product 2,199,5
1546,2022-05-15,15,Company O,Anne Lee,New Mexico,Product 2,199,7
1550,2022-05-17,15,Company O,Michael Fox,New Mexico,Product 2,199,3
1556,2022-05-17,17,Company Q,Oscar Knox,Arizona,Product 2,199,2
1560,2022-05-19,20,Company T,Oscar Knox,Arizona,Product 2,199,2
1564,2022-05-20,2,Company B,Anna Weber,Texas,Product 2,199,9
1577,2022-05-25,13,Company M,Anne Lee,New Mexico,Product 2,199,0
1579,2022-05-25,1,Company A,Ben Wallace,Texas,Product 2,199,1
1580,2022-05-25,11,Company K,Anne Lee,New Mexico,Product 2,199,6
1584,2022-05-25,5,Company E,Ben Wallace,Texas,Product 2,199,8
1587,2022-05-26,11,Company K,Anne Lee,New Mexico,Product 2,199,1
1595,2022-05-27,19,Company S,Oscar Knox,Arizona,Product 2,199,0
1597,2022-05-28,16,Company P,Oscar Knox,Arizona,Product 2,199,8
1600,2022-05-28,9,Company I,Laura Larsen,California,Product 2,199,1
1602,2022-05-29,4,Company D,Ben Wallace,Texas,Product 2,199,1
1603,2022-05-29,18,Company R,Oscar Knox,Arizona,Product 2,199,8
1604,2022-05-29,13,Company M,Anne Lee,New Mexico,Product 2,199,7
1625,2022-06-06,14,Company N,Anne Lee,New Mexico,Product 2,199,7
1626,2022-06-06,15,Company O,Michael Fox,New Mexico,Product 2,199,6
1638,2022-06-08,4,Company D,Ben Wallace,Texas,Product 2,199,1
1643,2022-06-08,7,Company G,Laura Larsen,California,Product 2,199,9
1646,2022-06-10,11,Company K,Michael Fox,New Mexico,Product 2,199,4
1652,2022-06-11,9,Company I,Laura Larsen,California,Product 2,199,5
1655,2022-06-14,17,Company Q,Andrew James,Arizona,Product 2,199,8
1665,2022-06-15,17,Company Q,Andrew James,Arizona,Product 2,199,3
1666,2022-06-16,20,Company T,Andrew James,Arizona,Product 2,199,7
1675,2022-06-19,13,Company M,Michael Fox,New Mexico,Product 2,199,0
1676,2022-06-19,11,Company K,Michael Fox,New Mexico,Product 2,199,7
1679,2022-06-21,20,Company T,Oscar Knox,Arizona,Product 2,199,7
1682,2022-06-22,3,Company C,Ben Wallace,Texas,Product 2,199,5
1695,2022-06-29,8,Company H,Laura Larsen,California,Product 2,199,3
1698,2022-07-02,8,Company H,Laura Larsen,California,Product 2,199,3
1702,2022-07-05,8,Company H,Kim Fishman,California,Product 2,199,5
1705,2022-07-07,9,Company I,Kim Fishman,California,Product 2,199,2
1708,2022-07-10,5,Company E,Anna Weber,Texas,Product 2,199,3
1709,2022-07-10,8,Company H,Laura Larsen,California,Product 2,199,6
1714,2022-07-12,13,Company M,Michael Fox,New Mexico,Product 2,199,3
1721,2022-07-13,6,Company F,Laura Larsen,California,Product 2,199,1
1722,2022-07-14,16,Company P,Andrew James,Arizona,Product 2,199,8
1723,2022-07-14,10,Company J,Laura Larsen,California,Product 2,199,2
1727,2022-07-14,4,Company D,Anna Weber,Texas,Product 2,199,3
1740,2022-07-20,2,Company B,Anna Weber,Texas,Product 2,199,4
1745,2022-07-21,9,Company I,Laura Larsen,California,Product 2,199,5
1747,2022-07-22,6,Company F,Laura Larsen,California,Product 2,199,0
1760,2022-07-27,18,Company R,Oscar Knox,Arizona,Product 2,199,0
1761,2022-07-28,11,Company K,Michael Fox,New Mexico,Product 2,199,4
1763,2022-07-29,2,Company B,Anna Weber,Texas,Product 2,199,7
1765,2022-07-30,9,Company I,Laura Larsen,California,Product 2,199,3
1771,2022-08-03,4,Company D,Anna Weber,Texas,Product 2,199,7
1772,2022-08-04,18,Company R,Andrew James,Arizona,Product 2,199,8
1773,2022-08-04,5,Company E,Anna Weber,Texas,Product 2,199,2
